Reservation ID,Guest ID,Booking Date,Check-In Date,Check-Out Date,Number of Nights,Check-In Month,Check-In Year,Season,Check-In Day,Adults,Children,Party Size,Room Type,Guest Type,Market Segment,Booking Channel,Guest State,Loyalty Member,Returning Guest,Booking Lead Time,Daily Rate,Room Revenue,Restaurant Spend,Spa Used,Spa Spend,Other Spend,Ancillary Revenue,Total Revenue,Reservation Status,Special Request,Complaint Filed,Satisfaction Rating,Review Score
R202404874,G101810,2025-02-18 00:00:00,2025-04-04 00:00:00,2025-04-07 00:00:00,3,April,2025,Spring,Friday,4,3,7,Deluxe King,Leisure,Direct,Hotel Website,New York,Yes,Yes,45,221.94,0.0,0,No,0,0,0,0.0,Cancelled,No,No,,
R202404875,G102310,2025-11-14 00:00:00,2025-12-19 00:00:00,2025-12-23 00:00:00,4,December,2025,Winter,Friday,2,1,3,Deluxe King,Leisure,Direct,Hotel Website,Connecticut,Yes,Yes,35,227.86,911.44,263.87,No,0,10.69,274.56,1186.0,Completed,Yes,No,5,10
R202404876,G102435,2025-05-26 00:00:00,2025-06-08 00:00:00,2025-06-13 00:00:00,5,June,2025,Summer,Sunday,3,0,3,Standard King,Leisure,OTA,Booking.com,New Jersey,No,No,13,200.38,1001.9,333.5,Yes,282.19,193.62,809.31,1811.21,Completed,No,No,3.9,8.1
R202404877,G100910,2024-08-04 00:00:00,2024-08-31 00:00:00,2024-09-03 00:00:00,3,August,2024,Summer,Saturday,1,0,1,Standard King,Business,OTA,Expedia,New Jersey,No,Yes,27,221.5,0.0,0,No,0,0,0,0.0,Cancelled,No,No,,
R202404878,G101011,2025-03-31 00:00:00,2025-04-30 00:00:00,2025-05-02 00:00:00,2,April,2025,Spring,Wednesday,1,0,1,Standard Double,Business,Direct,Travel Agent,New York,No,Yes,30,155.57,311.14,44.11,No,0,112.04,156.15,467.29,Completed,No,Yes,2.2,3.9
R202404879,G100933,2025-03-29 00:00:00,2025-04-17 00:00:00,2025-04-19 00:00:00,2,April,2025,Spring,Thursday,2,0,2,Deluxe King,Leisure,Direct,Hotel Website,New Jersey,Yes,No,19,192.46,384.92,93.92,No,0,66.68,160.6,545.52,Completed,No,No,4.9,9.9
R202404880,G102338,2025-04-17 00:00:00,2025-05-17 00:00:00,2025-05-21 00:00:00,4,May,2025,Spring,Saturday,2,2,4,Deluxe King,Leisure,OTA,Expedia,New York,No,No,30,238.79,955.16,210.31,No,0,150.45,360.76,1315.92,Completed,Yes,No,4.6,9.1
R202404881,G100750,2025-03-10 00:00:00,2025-03-12 00:00:00,2025-03-15 00:00:00,3,March,2025,Spring,Wednesday,1,0,1,Standard King,Business,Direct,Phone,Other,No,No,2,137.28,411.84,97.58,No,0,48.25,145.83,557.67,Completed,No,No,4.4,9.2
R202404882,G102244,2025-05-07 00:00:00,2025-05-26 00:00:00,2025-05-29 00:00:00,3,May,2025,Spring,Monday,4,2,6,Lake View King,Leisure,OTA,Booking.com,Ohio,No,Yes,19,269.05,807.15,781.43,No,0,58.37,839.8,1646.95,Completed,Yes,No,4.2,8.9
R202404883,G100775,2025-03-02 00:00:00,2025-05-28 00:00:00,2025-06-04 00:00:00,7,May,2025,Spring,Wednesday,2,0,2,Junior Suite,Leisure,OTA,Booking.com,Maryland,No,No,87,333.51,2334.57,255.61,Yes,154.31,416.03,825.95,3160.52,Completed,No,No,4.6,8.7
R202404884,G103441,2025-08-15 00:00:00,2025-11-01 00:00:00,2025-11-03 00:00:00,2,November,2025,Fall,Saturday,2,0,2,Deluxe King,Couple Getaway,Direct,Phone,New York,No,No,78,195.33,390.66,0,No,0,91.47,91.47,482.13,Completed,Yes,No,4.6,9.7
R202404885,G103298,2025-09-09 00:00:00,2025-10-02 00:00:00,2025-10-04 00:00:00,2,October,2025,Fall,Thursday,1,0,1,Deluxe King,Business,OTA,Booking.com,Texas,No,Yes,23,222.36,444.72,23.13,No,0,83.39,106.52,551.24,Completed,No,No,4.6,9.3
R202404886,G103252,2024-01-27 00:00:00,2024-02-11 00:00:00,2024-02-13 00:00:00,2,February,2024,Winter,Sunday,1,0,1,Standard King,Business,Direct,Hotel Website,Connecticut,No,Yes,15,139.05,278.1,24.24,No,0,111.1,135.34,413.44,Completed,No,No,4.1,7.5
R202404887,G101938,2025-04-07 00:00:00,2025-05-04 00:00:00,2025-05-08 00:00:00,4,May,2025,Spring,Sunday,2,0,2,Junior Suite,Leisure,OTA,Booking.com,Ohio,No,No,27,348.02,1392.08,329.01,No,0,72.09,401.1,1793.18,Completed,No,Yes,3.8,6.9
R202404888,G101192,2025-04-12 00:00:00,2025-04-20 00:00:00,2025-04-23 00:00:00,3,April,2025,Spring,Sunday,1,0,1,Deluxe King,Business,OTA,Booking.com,Texas,No,Yes,8,195.43,586.29,63.33,No,0,147.86,211.19,797.48,Completed,No,No,4.3,8.5
R202404889,G101749,2025-05-13 00:00:00,2025-06-12 00:00:00,2025-06-16 00:00:00,4,June,2025,Summer,Thursday,2,0,2,Standard Double,Leisure,Direct,Travel Agent,Massachusetts,Yes,Yes,30,215.04,860.16,313.4,No,0,57.87,371.27,1231.43,Completed,No,No,4.3,9.2
R202404890,G103177,2024-11-09 00:00:00,2024-11-26 00:00:00,2024-11-28 00:00:00,2,November,2024,Fall,Tuesday,2,0,2,Executive Suite,Leisure,OTA,Expedia,Other,Yes,Yes,17,347.83,695.66,137.63,Yes,146.76,59.04,343.43,1039.09,Completed,Yes,No,5,9.3
R202404891,G103184,2024-08-29 00:00:00,2024-09-05 00:00:00,2024-09-08 00:00:00,3,September,2024,Fall,Thursday,1,0,1,Lake View King,Business,Direct,Travel Agent,Other,Yes,Yes,7,275.05,825.15,84.81,No,0,109.72,194.53,1019.68,Completed,No,No,4.4,8.4
R202404892,G101032,2025-09-24 00:00:00,2025-11-20 00:00:00,2025-11-22 00:00:00,2,November,2025,Fall,Thursday,2,0,2,Deluxe King,Couple Getaway,Direct,Phone,Florida,No,No,57,189.22,378.44,139.86,No,0,86.54,226.4,604.84,Completed,No,No,5,9.8
R202404893,G101185,2024-12-12 00:00:00,2025-02-01 00:00:00,2025-02-04 00:00:00,3,February,2025,Winter,Saturday,2,2,4,Junior Suite,Leisure,Direct,Hotel Website,Other,Yes,Yes,51,271.07,813.21,497.48,No,0,52.87,550.35,1363.56,Completed,No,No,4.0,8.7
R202404894,G101451,2024-03-07 00:00:00,2024-03-27 00:00:00,2024-03-28 00:00:00,1,March,2024,Spring,Wednesday,2,0,2,Standard King,Leisure,Direct,Phone,New York,Yes,Yes,20,143.06,143.06,35.67,No,0,12.09,47.76,190.82,Completed,No,No,4.0,7.3
R202404895,G100745,2024-11-07 00:00:00,2024-12-12 00:00:00,2024-12-16 00:00:00,4,December,2024,Winter,Thursday,2,0,2,Standard King,Leisure,Direct,Hotel Website,Pennsylvania,No,No,35,153.25,613.0,194.06,No,0,0,194.06,807.06,Completed,No,No,4.5,8.7
R202404896,G102367,2025-05-15 00:00:00,2025-07-13 00:00:00,2025-07-17 00:00:00,4,July,2025,Summer,Sunday,2,1,3,Standard King,Leisure,OTA,Booking.com,Maryland,No,Yes,59,205.82,823.28,299.97,No,0,208.45,508.42,1331.7,Completed,No,No,5.0,10
R202404897,G102226,2025-03-05 00:00:00,2025-05-09 00:00:00,2025-05-11 00:00:00,2,May,2025,Spring,Friday,2,0,2,Standard King,Leisure,OTA,Booking.com,New Jersey,No,No,65,167.0,0.0,0,No,0,0,0,0.0,Cancelled,No,No,,
R202404898,G100674,2025-03-02 00:00:00,2025-03-22 00:00:00,2025-03-25 00:00:00,3,March,2025,Spring,Saturday,2,0,2,Deluxe King,Business,OTA,Booking.com,Massachusetts,No,Yes,20,201.1,603.3,103.33,No,0,117.02,220.35,823.65,Completed,Yes,No,4.7,8.8
R202404899,G100995,2025-10-05 00:00:00,2025-10-25 00:00:00,2025-10-30 00:00:00,5,October,2025,Fall,Saturday,2,0,2,Standard King,Leisure,Direct,Hotel Website,New York,Yes,Yes,20,180.12,900.6,253.42,No,0,250.71,504.13,1404.73,Completed,No,No,4.7,9.3
R202404900,G101364,2025-02-01 00:00:00,2025-04-18 00:00:00,2025-04-22 00:00:00,4,April,2025,Spring,Friday,2,2,4,Lake View King,Group,Group,Booking.com,Florida,Yes,Yes,76,234.32,937.28,786.59,No,0,209.19,995.78,1933.06,Completed,No,No,5,10
R202404901,G100763,2024-03-20 00:00:00,2024-05-26 00:00:00,2024-05-28 00:00:00,2,May,2024,Spring,Sunday,4,0,4,Standard King,Leisure,OTA,Booking.com,Virginia,No,Yes,67,161.62,323.24,251.24,No,0,55.49,306.73,629.97,Completed,No,No,4.2,8.5
R202404902,G100736,2025-11-03 00:00:00,2025-11-14 00:00:00,2025-11-15 00:00:00,1,November,2025,Fall,Friday,1,0,1,Standard King,Business,Direct,Phone,New York,No,No,11,128.54,128.54,30.31,Yes,309.16,0.41,339.88,468.42,Completed,No,No,4.7,8.9
R202404903,G101178,2024-01-08 00:00:00,2024-03-22 00:00:00,2024-03-24 00:00:00,2,March,2024,Spring,Friday,4,1,5,Standard Double,Group,Group,Booking.com,New Jersey,Yes,Yes,74,135.44,270.88,531.41,No,0,46.17,577.58,848.46,Completed,No,No,4.8,9.2
R202404904,G100746,2024-09-08 00:00:00,2024-11-13 00:00:00,2024-11-15 00:00:00,2,November,2024,Fall,Wednesday,3,2,5,Lake View King,Leisure,Direct,Phone,Pennsylvania,Yes,Yes,66,226.5,453.0,385.03,No,0,34.42,419.45,872.45,Completed,No,No,4.4,8.2
R202404905,G102523,2024-09-05 00:00:00,2024-09-15 00:00:00,2024-09-19 00:00:00,4,September,2024,Fall,Sunday,1,0,1,Deluxe King,Business,Direct,Hotel Website,Florida,No,Yes,10,269.34,1077.36,102.14,No,0,47.25,149.39,1226.75,Completed,Yes,No,4.1,7.9
R202404906,G103404,2024-06-27 00:00:00,2024-08-18 00:00:00,2024-08-22 00:00:00,4,August,2024,Summer,Sunday,2,3,5,Deluxe King,Leisure,Direct,Hotel Website,New York,Yes,Yes,52,277.3,1109.2,621.76,No,0,84.03,705.79,1814.99,Completed,No,No,4.2,9.3
R202404907,G100929,2025-11-22 00:00:00,2025-11-27 00:00:00,2025-11-28 00:00:00,1,November,2025,Fall,Thursday,2,0,2,Standard King,Business,Direct,Hotel Website,New York,No,No,5,147.67,147.67,34.71,No,0,35.6,70.31,217.98,Completed,No,No,5,9.7
R202404908,G103104,2025-08-11 00:00:00,2025-09-27 00:00:00,2025-10-02 00:00:00,5,September,2025,Fall,Saturday,1,2,3,Standard Double,Leisure,Direct,Hotel Website,Maryland,No,No,47,214.42,1072.1,362.19,No,0,46.16,408.35,1480.45,Completed,No,No,5,9.5
R202404909,G100531,2023-11-30 00:00:00,2024-01-26 00:00:00,2024-01-27 00:00:00,1,January,2024,Winter,Friday,2,2,4,Deluxe King,Leisure,Direct,Phone,Other,Yes,Yes,57,172.56,172.56,69.38,No,0,16.47,85.85,258.41,Completed,No,No,4.7,8.6
R202404910,G100291,2024-12-03 00:00:00,2025-02-02 00:00:00,2025-02-04 00:00:00,2,February,2025,Winter,Sunday,2,2,4,Standard King,Group,Group,Booking.com,Massachusetts,No,No,61,127.82,255.64,25.38,No,0,66.11,91.49,347.13,Completed,No,No,3.4,7.2
R202404911,G103584,2025-01-20 00:00:00,2025-02-12 00:00:00,2025-02-14 00:00:00,2,February,2025,Winter,Wednesday,2,1,3,Deluxe King,Leisure,Direct,Phone,New York,No,Yes,23,171.44,342.88,28.14,No,0,92.03,120.17,463.05,Completed,No,Yes,2.0,4.0
R202404912,G102809,2024-08-03 00:00:00,2024-08-18 00:00:00,2024-08-21 00:00:00,3,August,2024,Summer,Sunday,1,0,1,Junior Suite,Business,OTA,Expedia,New York,No,Yes,15,456.28,1368.84,52.92,No,0,0,52.92,1421.76,Completed,No,No,4.6,9.4
R202404913,G103195,2024-06-23 00:00:00,2024-09-17 00:00:00,2024-09-19 00:00:00,2,September,2024,Fall,Tuesday,3,0,3,Deluxe King,Group,Group,Travel Agent,Other,Yes,No,86,232.41,464.82,81.47,No,0,40.22,121.69,586.51,Completed,Yes,No,4.0,8.5
R202404914,G103564,2025-09-28 00:00:00,2025-10-25 00:00:00,2025-10-28 00:00:00,3,October,2025,Fall,Saturday,2,0,2,Deluxe King,Leisure,OTA,Expedia,New York,No,Yes,27,236.06,708.18,173.97,Yes,294.06,63.84,531.87,1240.05,Completed,No,No,4.4,8.5
R202404915,G102210,2024-10-16 00:00:00,2024-10-22 00:00:00,2024-10-25 00:00:00,3,October,2024,Fall,Tuesday,1,0,1,Standard Double,Business,OTA,Expedia,New York,Yes,Yes,6,175.36,526.08,96.76,No,0,157.12,253.88,779.96,Completed,Yes,No,4.7,8.6
R202404916,G102262,2024-12-16 00:00:00,2025-01-29 00:00:00,2025-01-31 00:00:00,2,January,2025,Winter,Wednesday,4,2,6,Deluxe King,Leisure,OTA,Booking.com,New York,No,Yes,44,156.86,313.72,652.05,No,0,150.41,802.46,1116.18,Completed,No,No,4.5,9.0
R202404917,G102483,2025-02-27 00:00:00,2025-06-23 00:00:00,2025-06-25 00:00:00,2,June,2025,Summer,Monday,2,0,2,Standard King,Leisure,Direct,Hotel Website,Ohio,No,No,116,200.65,401.3,47.83,No,0,32.69,80.52,481.82,Completed,Yes,No,3.8,9.1
R202404918,G101722,2024-02-23 00:00:00,2024-03-19 00:00:00,2024-03-22 00:00:00,3,March,2024,Spring,Tuesday,2,0,2,Standard King,Couple Getaway,Direct,Hotel Website,New York,Yes,Yes,25,130.49,391.47,85.25,Yes,280.93,116.15,482.33,873.8,Completed,Yes,No,5,9.8
R202404919,G102489,2025-06-13 00:00:00,2025-07-02 00:00:00,2025-07-04 00:00:00,2,July,2025,Summer,Wednesday,1,0,1,Standard Double,Business,Direct,Hotel Website,New York,No,Yes,19,240.46,480.92,55.6,No,0,28.47,84.07,564.99,Completed,Yes,No,3.9,8.1
R202404920,G102553,2024-01-02 00:00:00,2024-02-02 00:00:00,2024-02-07 00:00:00,5,February,2024,Winter,Friday,2,0,2,Deluxe King,Leisure,Direct,Hotel Website,New York,No,Yes,31,183.76,918.8,265.86,No,0,63.51,329.37,1248.17,Completed,No,No,3.8,8.8
R202404921,G102891,2025-10-07 00:00:00,2025-12-13 00:00:00,2025-12-18 00:00:00,5,December,2025,Winter,Saturday,2,0,2,Lake View King,Group,Group,Phone,New York,No,No,67,271.42,1357.1,152.02,No,0,182.36,334.38,1691.48,Completed,No,No,4.4,8.7
R202404922,G100506,2024-07-16 00:00:00,2024-07-26 00:00:00,2024-07-30 00:00:00,4,July,2024,Summer,Friday,2,0,2,Standard Double,Leisure,Direct,Hotel Website,Massachusetts,No,Yes,10,257.77,0.0,0,No,0,0,0,0.0,Cancelled,No,No,,
R202404923,G101450,2024-12-17 00:00:00,2024-12-29 00:00:00,2024-12-30 00:00:00,1,December,2024,Winter,Sunday,3,0,3,Lake View King,Leisure,Direct,Hotel Website,New York,No,No,12,275.73,275.73,44.15,No,0,6.74,50.89,326.62,Completed,No,No,4.2,9.0
R202404924,G102327,2024-11-09 00:00:00,2024-12-13 00:00:00,2024-12-14 00:00:00,1,December,2024,Winter,Friday,1,0,1,Deluxe King,Business,OTA,Expedia,Pennsylvania,No,Yes,34,204.81,204.81,23.47,No,0,49.13,72.6,277.41,Completed,Yes,No,5,9.8
R202404925,G102372,2024-07-20 00:00:00,2024-08-16 00:00:00,2024-08-18 00:00:00,2,August,2024,Summer,Friday,2,0,2,Junior Suite,Business,OTA,Booking.com,Virginia,Yes,Yes,27,388.95,777.9,108.35,No,0,118.84,227.19,1005.09,Completed,Yes,No,4.8,9.5
R202404926,G101966,2025-04-30 00:00:00,2025-08-02 00:00:00,2025-08-03 00:00:00,1,August,2025,Summer,Saturday,4,0,4,Junior Suite,Leisure,OTA,Booking.com,New York,No,Yes,94,475.16,475.16,41.31,No,0,53.84,95.15,570.31,Completed,No,No,3.3,6.9
R202404927,G101876,2024-07-21 00:00:00,2024-07-21 00:00:00,2024-07-23 00:00:00,2,July,2024,Summer,Sunday,2,0,2,Deluxe King,Business,OTA,Expedia,Pennsylvania,No,Yes,0,280.66,561.32,94.34,No,0,89.76,184.1,745.42,Completed,Yes,No,3.7,8.0
R202404928,G102520,2025-03-05 00:00:00,2025-05-02 00:00:00,2025-05-09 00:00:00,7,May,2025,Spring,Friday,2,3,5,Lake View King,Leisure,Corporate Negotiated,Corporate,New York,No,Yes,58,290.27,2031.89,1361.98,No,0,457.75,1819.73,3851.62,Completed,No,No,4.0,8.8
R202404929,G100943,2025-07-29 00:00:00,2025-07-29 00:00:00,2025-07-31 00:00:00,2,July,2025,Summer,Tuesday,1,0,1,Standard King,Business,OTA,Booking.com,Ohio,No,Yes,0,195.8,391.6,67.25,No,0,12.01,79.26,470.86,Completed,No,No,4.2,8.1
R202404930,G101569,2024-07-11 00:00:00,2024-07-17 00:00:00,2024-07-18 00:00:00,1,July,2024,Summer,Wednesday,4,2,6,Executive Suite,Leisure,Corporate Negotiated,Corporate,Massachusetts,No,No,6,615.53,0.0,0,No,0,0,0,0.0,No-show,No,No,,
R202404931,G100693,2025-12-24 00:00:00,2025-12-24 00:00:00,2025-12-28 00:00:00,4,December,2025,Winter,Wednesday,2,0,2,Standard Double,Leisure,Corporate Negotiated,Corporate,Other,No,Yes,0,165.46,661.84,282.36,Yes,186.36,182.52,651.24,1313.08,Completed,No,No,5.0,10
R202404932,G100272,2024-10-02 00:00:00,2024-10-21 00:00:00,2024-10-22 00:00:00,1,October,2024,Fall,Monday,1,0,1,Executive Suite,Business,Direct,Travel Agent,New York,No,Yes,19,457.27,457.27,13.04,No,0,42.96,56.0,513.27,Completed,Yes,No,4.1,9.0
R202404933,G101883,2025-02-05 00:00:00,2025-04-05 00:00:00,2025-04-09 00:00:00,4,April,2025,Spring,Saturday,2,0,2,Standard King,Leisure,OTA,Expedia,New York,No,Yes,59,150.93,0.0,0,No,0,0,0,0.0,Cancelled,No,No,,
R202404934,G100247,2024-08-23 00:00:00,2024-09-14 00:00:00,2024-09-16 00:00:00,2,September,2024,Fall,Saturday,2,2,4,Standard Double,Leisure,Direct,Hotel Website,Pennsylvania,Yes,Yes,22,212.15,424.3,244.3,No,0,138.22,382.52,806.82,Completed,Yes,No,4.2,9.1
R202404935,G100266,2025-04-27 00:00:00,2025-05-06 00:00:00,2025-05-07 00:00:00,1,May,2025,Spring,Tuesday,2,3,5,Executive Suite,Leisure,OTA,Expedia,New Jersey,No,Yes,9,452.92,452.92,247.09,No,0,54.8,301.89,754.81,Completed,Yes,Yes,2.3,4.5
R202404936,G102922,2025-08-23 00:00:00,2025-10-29 00:00:00,2025-10-31 00:00:00,2,October,2025,Fall,Wednesday,3,0,3,Standard King,Group,Group,Hotel Website,Other,Yes,Yes,67,173.48,346.96,173.91,No,0,15.86,189.77,536.73,Completed,Yes,No,5,8.7
R202404937,G103456,2024-10-24 00:00:00,2025-01-03 00:00:00,2025-01-05 00:00:00,2,January,2025,Winter,Friday,2,1,3,Lake View King,Leisure,Direct,Hotel Website,Massachusetts,Yes,No,71,206.88,413.76,251.86,No,0,82.05,333.91,747.67,Completed,No,No,4.8,10
R202404938,G101868,2025-02-04 00:00:00,2025-02-23 00:00:00,2025-02-24 00:00:00,1,February,2025,Winter,Sunday,2,0,2,Junior Suite,Business,OTA,Booking.com,Other,No,Yes,19,273.02,273.02,59.41,No,0,64.95,124.36,397.38,Completed,No,No,3.7,7.4
R202404939,G102600,2024-04-12 00:00:00,2024-06-14 00:00:00,2024-06-17 00:00:00,3,June,2024,Summer,Friday,2,1,3,Standard Double,Leisure,OTA,Expedia,New York,No,No,63,218.92,656.76,406.1,No,0,186.07,592.17,1248.93,Completed,No,No,3.9,7.9
R202404940,G100311,2025-01-12 00:00:00,2025-01-29 00:00:00,2025-02-01 00:00:00,3,January,2025,Winter,Wednesday,1,0,1,Deluxe King,Business,OTA,Expedia,Massachusetts,Yes,Yes,17,151.33,453.99,113.59,No,0,155.88,269.47,723.46,Completed,No,Yes,4.0,8.0
R202404941,G100513,2025-10-17 00:00:00,2025-10-20 00:00:00,2025-10-22 00:00:00,2,October,2025,Fall,Monday,2,0,2,Standard King,Business,OTA,Expedia,New York,Yes,Yes,3,162.17,0.0,0,No,0,0,0,0.0,Cancelled,Yes,No,,
R202404942,G101606,2025-01-14 00:00:00,2025-03-23 00:00:00,2025-03-27 00:00:00,4,March,2025,Spring,Sunday,2,1,3,Standard King,Leisure,Direct,Hotel Website,Ohio,Yes,Yes,68,144.81,579.24,361.39,No,0,98.52,459.91,1039.15,Completed,No,No,3.9,7.5
R202404943,G103556,2024-10-20 00:00:00,2024-11-29 00:00:00,2024-12-01 00:00:00,2,November,2024,Fall,Friday,2,1,3,Executive Suite,Leisure,Direct,Hotel Website,Massachusetts,No,Yes,40,428.44,856.88,210.05,No,0,4.38,214.43,1071.31,Completed,No,No,3.4,6.6
R202404944,G102731,2023-12-05 00:00:00,2024-03-07 00:00:00,2024-03-11 00:00:00,4,March,2024,Spring,Thursday,3,2,5,Standard King,Group,Group,Hotel Website,New York,No,Yes,93,150.84,0.0,0,No,0,0,0,0.0,Cancelled,No,No,,
R202404945,G101066,2024-09-01 00:00:00,2024-11-27 00:00:00,2024-12-03 00:00:00,6,November,2024,Fall,Wednesday,4,1,5,Standard King,Group,Group,Booking.com,New York,Yes,Yes,87,134.83,808.98,1098.31,Yes,686.05,178.68,1963.04,2772.02,Completed,No,No,5,10
R202404946,G103572,2025-01-31 00:00:00,2025-03-09 00:00:00,2025-03-12 00:00:00,3,March,2025,Spring,Sunday,2,0,2,Lake View King,Business,OTA,Booking.com,Maryland,No,Yes,37,253.22,759.66,157.16,Yes,354.92,109.72,621.8,1381.46,Completed,No,No,3.7,7.4
R202404947,G101019,2025-01-19 00:00:00,2025-01-19 00:00:00,2025-01-24 00:00:00,5,January,2025,Winter,Sunday,2,0,2,Lake View King,Leisure,OTA,Booking.com,New York,No,Yes,0,204.74,1023.7,261.49,No,0,95.48,356.97,1380.67,Completed,No,No,3.7,7.4
R202404948,G103344,2024-05-15 00:00:00,2024-05-15 00:00:00,2024-05-16 00:00:00,1,May,2024,Spring,Wednesday,2,0,2,Standard Double,Leisure,OTA,Expedia,Ohio,No,Yes,0,179.43,179.43,53.18,No,0,46.51,99.69,279.12,Completed,No,No,4.1,7.8
R202404949,G103487,2025-07-30 00:00:00,2025-08-22 00:00:00,2025-08-28 00:00:00,6,August,2025,Summer,Friday,4,0,4,Junior Suite,Leisure,OTA,Booking.com,New Jersey,No,No,23,438.7,2632.2,290.13,No,0,232.03,522.16,3154.36,Completed,No,No,3.8,8.3
R202404950,G103315,2025-06-09 00:00:00,2025-08-22 00:00:00,2025-08-23 00:00:00,1,August,2025,Summer,Friday,2,0,2,Standard Double,Leisure,OTA,Expedia,New York,No,Yes,74,203.34,203.34,82.09,No,0,6.79,88.88,292.22,Completed,No,No,3.9,8.3
R202404951,G102993,2024-01-06 00:00:00,2024-02-13 00:00:00,2024-02-15 00:00:00,2,February,2024,Winter,Tuesday,2,1,3,Junior Suite,Leisure,Direct,Travel Agent,New York,No,Yes,38,259.28,518.56,219.7,No,0,50.3,270.0,788.56,Completed,No,No,3.8,8.1
R202404952,G100913,2024-05-03 00:00:00,2024-06-29 00:00:00,2024-07-05 00:00:00,6,June,2024,Summer,Saturday,4,1,5,Standard King,Leisure,Direct,Phone,New York,Yes,Yes,57,192.59,1155.54,901.8,No,0,0,901.8,2057.34,Completed,Yes,No,4.0,7.8
R202404953,G101827,2024-11-26 00:00:00,2024-12-14 00:00:00,2024-12-18 00:00:00,4,December,2024,Winter,Saturday,3,0,3,Deluxe King,Leisure,OTA,Booking.com,Other,No,Yes,18,212.78,851.12,0,No,0,69.43,69.43,920.55,Completed,No,No,4.6,8.5
R202404954,G103209,2024-10-30 00:00:00,2024-12-21 00:00:00,2024-12-24 00:00:00,3,December,2024,Winter,Saturday,2,1,3,Deluxe King,Group,Group,Booking.com,New York,No,No,52,206.29,618.87,216.89,No,0,119.6,336.49,955.36,Completed,No,No,4.3,8.6
R202404955,G101760,2024-11-09 00:00:00,2024-11-15 00:00:00,2024-11-17 00:00:00,2,November,2024,Fall,Friday,1,0,1,Standard King,Business,Corporate Negotiated,Corporate,New York,No,Yes,6,153.09,306.18,46.28,Yes,374.96,39.83,461.07,767.25,Completed,No,No,5,9.5
R202404956,G102836,2024-06-04 00:00:00,2024-07-08 00:00:00,2024-07-10 00:00:00,2,July,2024,Summer,Monday,3,2,5,Standard Double,Leisure,Corporate Negotiated,Corporate,Pennsylvania,No,Yes,34,243.79,487.58,235.72,No,0,110.2,345.92,833.5,Completed,No,No,4.9,10
R202404957,G100002,2025-10-01 00:00:00,2025-10-09 00:00:00,2025-10-15 00:00:00,6,October,2025,Fall,Thursday,3,0,3,Deluxe King,Leisure,Direct,Phone,Other,Yes,No,8,255.07,1530.42,452.0,No,0,307.07,759.07,2289.49,Completed,No,No,4.4,7.9
R202404958,G100899,2024-01-24 00:00:00,2024-04-01 00:00:00,2024-04-03 00:00:00,2,April,2024,Spring,Monday,2,0,2,Executive Suite,Leisure,Direct,Phone,California,No,Yes,68,403.74,807.48,0,No,0,85.74,85.74,893.22,Completed,Yes,No,3.5,7.3
R202404959,G102825,2025-10-20 00:00:00,2025-10-26 00:00:00,2025-10-28 00:00:00,2,October,2025,Fall,Sunday,2,0,2,Standard Double,Leisure,Direct,Hotel Website,New Jersey,No,Yes,6,183.16,0.0,0,No,0,0,0,0.0,Cancelled,No,No,,
R202404960,G101937,2024-05-18 00:00:00,2024-07-10 00:00:00,2024-07-15 00:00:00,5,July,2024,Summer,Wednesday,3,0,3,Standard Double,Leisure,Direct,Travel Agent,Other,No,Yes,53,228.63,1143.15,426.03,No,0,209.54,635.57,1778.72,Completed,No,No,4.7,10
R202404961,G100750,2025-02-01 00:00:00,2025-02-01 00:00:00,2025-02-02 00:00:00,1,February,2025,Winter,Saturday,1,1,2,Standard Double,Leisure,Direct,Hotel Website,New York,No,Yes,0,154.9,154.9,50.77,No,0,7.58,58.35,213.25,Completed,Yes,No,5,9.9
R202404962,G100678,2024-10-06 00:00:00,2024-11-10 00:00:00,2024-11-11 00:00:00,1,November,2024,Fall,Sunday,1,1,2,Standard King,Leisure,OTA,Expedia,New York,No,Yes,35,143.5,143.5,78.89,No,0,23.46,102.35,245.85,Completed,No,No,5,10
R202404963,G100909,2024-10-03 00:00:00,2024-10-23 00:00:00,2024-10-27 00:00:00,4,October,2024,Fall,Wednesday,2,0,2,Junior Suite,Leisure,Direct,Hotel Website,New York,No,No,20,367.05,0.0,0,No,0,0,0,0.0,Cancelled,No,No,,
R202404964,G103426,2025-10-23 00:00:00,2025-12-16 00:00:00,2025-12-18 00:00:00,2,December,2025,Winter,Tuesday,4,0,4,Standard Double,Group,Group,Booking.com,New York,Yes,Yes,54,156.68,313.36,208.67,No,0,56.03,264.7,578.06,Completed,No,No,5,9.8
R202404965,G101782,2025-04-07 00:00:00,2025-07-31 00:00:00,2025-08-02 00:00:00,2,July,2025,Summer,Thursday,3,2,5,Lake View King,Group,Group,Booking.com,New York,No,Yes,115,349.74,699.48,539.91,No,0,65.69,605.6,1305.08,Completed,No,No,4.4,8.1
R202404966,G101202,2025-11-17 00:00:00,2025-12-03 00:00:00,2025-12-04 00:00:00,1,December,2025,Winter,Wednesday,2,0,2,Lake View King,Business,OTA,Booking.com,Florida,No,No,16,245.85,245.85,41.5,No,0,31.68,73.18,319.03,Completed,No,No,4.9,10
